molid,CS
25263114,0.948504983388704
25263110,0.948675496688742
25263099,0.9488448844884492
44571414,0.631944444444444
44571449,0.9490131578947372
25218601,informer
24856364,0.949180327868852
25218600,informer
44578672,0.949346405228758
44593640,0.949511400651466
44578253,0.949675324675325
44578254,0.9498381877022652
44578563,0.95
9822610,0.95016077170418
25263087,0.950320512820513
25263103,0.950479233226837
25263088,0.9506369426751592
25263116,0.9507936507936507
42618163,0.950949367088608
42618164,0.951104100946372
11569498,0.95125786163522
9857146,0.95141065830721
44589696,0.9515625
25263118,0.951713395638629
10308522,informer
10193464,0.9518633540372672
10469531,0.9520123839009292
44587530,0.952160493827161
25218584,0.635135135135135
25023715,0.952307692307692
44571453,0.952453987730061
11284937,0.638157894736842
25211574,0.25
11307581,0.641025641025641
10125875,0.952599388379205
25218593,0.4166666666666671
25263092,0.952743902439024
44581245,0.42307692307692296
9826308,0.9528875379939208
44571435,0.64375
25263078,0.953030303030303
44578425,0.953172205438066
11273032,0.646341463414634
25218571,0.648809523809524
44578255,0.953313253012048
44578401,0.953453453453453
5329489,0.953592814371258
25263083,0.953731343283582
25263115,0.953869047619048
11155941,0.954005934718101
11328632,0.95414201183432
25263117,0.9542772861356932
25263119,0.954411764705882
10171618,0.954545454545455
10193482,0.9546783625730992
44532523,0.6511627906976739
22727427,0.653409090909091
44532204,0.655555555555556
44536036,informer
56604044,0.954810495626822
9604943,0.954941860465116
56604020,0.955072463768116
9604948,0.955202312138728
9604926,0.955331412103746
9604922,0.955459770114943
22464113,0.955587392550143
10475737,0.9557142857142858
