coding_CID coding_FDR as_CID as_FDR
11155941 0.964071856287425 25263115 0.951796407185629
11328632 0.964179104477612 11155941 0.951940298507463
25263117 0.964285714285714 11328632 0.952083333333333
25263119 0.964391691394659 25263119 0.952225519287834
10171618 0.964497041420118 10171618 0.952366863905325
10193482 0.964601769911504 10193482 0.952507374631268
44532523 0.964705882352941 44532523 0.952647058823529
22727427 0.964809384164223 22727427 0.952785923753666
44532204 0.964912280701754 44536036 0.952923976608187
56604044 0.965014577259475 56604044 0.953061224489796
9604943 0.965116279069767 9604943 0.953197674418605
56604020 0.965217391304348 56604020 0.953333333333333
9604948 0.965317919075145 9604948 0.953468208092486
9604926 0.965417867435158 9604926 0.953602305475504
9604922 0.96551724137931 9604922 0.953735632183908
22464113 0.965616045845272 22464113 0.953868194842407
10475737 0.965714285714286 10475737 0.954
