molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
CID010452739,0.821917808219,70,-0.05155943797651902,0.8877551020409999,307,-0.078688262692892,-12.8143,0.5,0.922448979591837
CID010595057,0.8734177215189999,198,-0.04692000499823003,0.9019607843140001,352,-0.07730723777516597,-8.5,0.935018050541516,0.9644859813084108
CID010621826,0.837837837838,96,-0.04745504968921301,0.920792079208,385,-0.06350168124582102,-11.3143,0.947674418604651,0.9687671232876708
CID010639924,0.80303030303,42,-0.05651977847972399,0.827586206897,97,-0.088407454945201,-8.385710000000001,0.7272727272727271,0.932544378698225
CID010757558,0.7118644067800001,1,-0.063617061010545,0.887640449438,305,-0.07334329589596099,-8.81429,0.952380952380952,0.8
CID011057468,0.78125,22,-0.052684041609591996,0.8901098901100001,316,-0.07204000833510599,-10.3714,0.91044776119403,0.905
CID011133737,0.894117647059,283,-0.04270407753357199,0.875,262,-0.08805972860515399,-8.385710000000001,0.8,0.93936170212766
CID011197671,0.8405797101450001,102,-0.05221372257483399,0.816091954023,73,-0.11170405148899198,-10.4571,0.948275862068966,0.969021739130435
CID011220119,0.830769230769,86,-0.049772613022973006,0.887640449438,306,-0.07202442934049298,-2.9,0.953846153846154,0.971212121212121
CID011224168,0.9176470588240001,370,-0.040410416132293986,0.85,163,-0.08708239105338303,-18.1729,0.8317757009345791,0.943283582089552
CID011231979,0.826086956522,78,-0.057445494283142,0.804597701149,58,-0.12083685517109598,-12.3286,0.932835820895522,0.963461538461538
CID011373846,0.886363636364,249,-0.037708699797219,0.8691588785050001,244,-0.07876528014218799,-15.0043,0.0,0.96566265060241
CID011427162,0.847222222222,120,-0.051201895132644996,0.8842105263160001,301,-0.079113789808681,-20.6229,0.694915254237288,0.930487804878049
CID011495551,0.849462365591,131,-0.052606614057097004,0.7962962962960001,51,-0.11410414092094898,-40.7714,0.9497206703910608,0.8518518518518521
CID011514099,0.830508474576,84,-0.047524838826419,0.904761904762,360,-0.06666682850423598,-23.0143,0.882352941176471,0.895555555555556
CID011524582,0.9111111111110001,345,-0.04641373104439399,0.90990990991,364,-0.06215213138948801,-5.7,0.934782608695652,0.964375
CID011529890,0.784615384615,26,-0.050435819012739,0.879120879121,277,-0.081701346564447,-4.82857,0.8144329896907221,0.941237113402062
CID011558948,0.769230769231,9,-0.060298825658363,0.788235294118,39,-0.11704114713245198,-8.457139999999999,0.9498607242339828,0.96968085106383
CID011594774,0.8125,56,-0.04979155458347902,0.862068965517,212,-0.08833394882222702,-3.8285699999999996,0.92,0.9592857142857142
CID011595752,0.820895522388,67,-0.047509109004099014,0.8666666666670001,232,-0.09207043305269999,-5.17143,0.9016393442622952,0.95546875
CID011626560,0.9130434782610001,353,-0.03667061416519899,0.891891891892,325,-0.07100468099096599,-19.8357,0.4375,0.8625
CID011633551,0.7974683544300001,38,-0.05724653569385801,0.854368932039,185,-0.09650713899610301,-4.95714,0.951742627345844,0.8523809523809521
CID011682470,0.802816901408,41,-0.051944579897895006,0.826086956522,90,-0.102209580274681,-12.5714,0.91588785046729,0.957777777777778
CID011682680,0.774647887324,13,-0.059784205238377006,0.854166666667,182,-0.09856151068169698,-5.94286,0.91705069124424,0.958241758241758
CID011712734,0.872093023256,191,-0.045180887106326006,0.878504672897,276,-0.08966958200392902,-5.21429,0.938983050847458,0.9660714285714292
CID011715767,0.736842105263,3,-0.060439130196414004,0.8953488372089999,335,-0.07481926324744301,-51.8129,0.307692307692308,0.816666666666667
CID011716589,0.761904761905,4,-0.05842635347629501,0.8522727272730001,173,-0.09633258336594597,-4.85714,0.9537275064267348,0.971139240506329
CID011793277,0.871794871795,188,-0.045579576465083,0.911764705882,369,-0.06867178111803102,-4.78571,0.943217665615142,0.967335243553009
CID011959683,0.9375,388,-0.039646138535563,0.8738738738740001,259,-0.07331114016467298,-30.9686,0.9548872180451128,0.916788321167883
CID015407403,0.8705882352940001,183,-0.04776915658243999,0.833333333333,111,-0.10388280766864401,-12.8286,0.8767123287671229,0.9506493506493509
CID015521230,0.8823529411759999,227,-0.044512035033002,0.854368932039,184,-0.09541337019711697,-7.82857,0.947826086956522,0.9688524590163928
CID015838857,0.8953488372089999,292,-0.035025209984703015,0.87619047619,268,-0.09097406906832298,-9.78571,0.9494382022471908,0.96951871657754
CID015872399,0.894117647059,286,-0.03764414571384202,0.875,265,-0.080923830138074,-20.6143,0.942675159235669,0.8
CID017754438,informer,informer,informer,0.8878504672900001,309,-0.074734446966883,-3.9285699999999997,0.454545454545455,0.921379310344828
CID017755233,0.922330097087,376,-0.03832946044636101,0.844827586207,147,-0.09136084082412797,-5.80857,0.927125506072874,0.961486486486486
CID017755746,0.912087912088,350,-0.040463760046595,0.8155339805830001,71,-0.08975718068327196,-4.524290000000001,0.915094339622642,0.957462686567164
CID017917696,0.888888888889,260,-0.037824335748789996,0.87,247,-0.086360656139615,-23.5286,0.9057591623036648,0.9022831050228308
CID018536633,0.8695652173909999,177,-0.044185770889909,0.8348623853210001,114,-0.09619810862327195,-5.028569999999999,0.916279069767442,0.9579335793357928
CID018536646,0.8709677419349999,186,-0.04453481889236201,0.846846846847,154,-0.093388349905208,-7.87143,0.914691943127962,0.9573033707865172
CID019879232,0.791044776119,33,-0.046293796494690995,0.916666666667,377,-0.066509014353144,-3.8285699999999996,0.6,0.826666666666667
CID021027446,0.819444444444,64,-0.05031568854073799,0.909090909091,362,-0.06774146786334,-8.557139999999999,0.921052631578947,0.907865168539326
CID021078798,0.853333333333,141,-0.04976086757998001,0.852631578947,174,-0.09378709292491498,-6.54286,0.945454545454545,0.850666666666667
