molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
11604319,0.8877551020409999,281,-0.013120656322612001,0.829787234043,138,-0.13168082195762398,-2.234375,0.916216216216216,0.936392914653784
11605761,0.820754716981,67,-0.020022731364338,0.85,139,-0.12708659220693103,-0.44375,0.919689119170985,0.938759689922481
11617559,0.765432098765,21,-0.016342277120914,0.87,231,-0.109574384823061,-1.291875,0.931718061674009,0.94603825136612
11626927,0.486842105263,14,-0.026258729890321,0.8571428571430001,169,-0.10520327766036097,informer,informer,0.8390410958904109
11627264,0.8317757009350001,89,-0.020064642935644996,0.830508474576,89,-0.142260187772139,-3.45,0.916666666666667,0.936698717948718
11640889,0.858490566038,177,-0.017646350661835,0.838095238095,157,-0.13742935361489203,-1.50875,0.943223443223443,0.9533096926713952
11656050,0.817307692308,58,-0.021034145862272993,0.847457627119,129,-0.13234907969840498,-1.018125,0.917112299465241,0.937001594896332
11669455,0.84,114,-0.018018980488334998,0.8584070796459999,173,-0.12234268742697305,-1.436875,0.917553191489362,0.937301587301587
11680113,0.880952380952,259,-0.012818623942101993,0.7558139534880001,43,-0.15385699298979597,-9.18625,0.8564814814814821,0.907925407925408
11717091,0.872093023256,226,-0.014879749275383998,0.860465116279,252,-0.12195691993162297,-0.61875,0.919270833333333,0.9384735202492208
11751266,0.873786407767,234,-0.016822357313844002,0.83,142,-0.13124334563047202,informer,0.946917808219178,0.744623655913978
11957417,0.424657534247,11,-0.029036256060450995,0.836363636364,93,-0.11414163834754601,-2.969375,0.924757281553398,0.713768115942029
11959377,0.894230769231,292,-0.011131983316316,0.47619047618999993,7,-0.21058994518097401,-24.67875,0.701923076923077,0.86426116838488
11959682,0.811881188119,47,-0.015412823328129998,0.294871794872,1,-0.26907052256265496,1.0,0.7075471698113209,0.8656462585034008
11959683,0.811881188119,48,-0.015412823328129998,0.294871794872,3,-0.26907052256265496,-70.97562,0.712962962962963,0.8670033670033671
15872388,0.877551020408,243,-0.014143885018204003,0.831578947368,144,-0.13356869770434002,-3.8625,0.9382470119521908,0.950314465408805
15872391,0.903846153846,316,-0.013208210180622999,0.8613861386139999,256,-0.11208787899834004,-1.851875,0.7232142857142858,0.86963696369637
15872400,0.88,249,-0.014057941442555002,0.835051546392,150,-0.13096757137559606,-6.0625,0.718181818181818,0.868333333333333
15872403,0.88679245283,277,-0.012711805590076002,0.844660194175,194,-0.12381702574478999,-5.725625,0.936475409836066,0.9491634491634492
15872404,0.881188118812,260,-0.014483128189688,0.824742268041,126,-0.13471616002340298,-5.981875,0.7280701754385971,0.870915032679739
15872406,0.8105263157889999,42,-0.016304169329242002,0.8367346938779999,160,-0.13401363372191502,-1.585,0.946180555555556,0.955518018018018
15872407,0.854368932039,165,-0.015397474166263001,0.7979797979800001,80,-0.14933870866918297,-2.894375,0.937751004016064,0.9499366286438532
15872408,0.892156862745,286,-0.013510682858002006,0.8484848484849999,214,-0.11790568908210505,-1.216875,0.7847222222222221,0.8874643874643872
15872409,0.885714285714,276,-0.013709138435020998,0.854368932039,234,-0.117582106243956,-1.894375,0.94636678200692,0.955667789001122
16048194,0.8488372093019999,150,-0.026660390118671003,0.868686868687,221,-0.10867157343097403,-0.513125,0.9254807692307688,0.942251461988304
16048303,informer,informer,informer,0.885416666667,283,-0.09305424649518494,-2.293125,0.92654028436019,0.943001443001443
16048415,0.835443037975,96,-0.033499880968875,0.858695652174,175,-0.10143443286356198,-3.004375,0.9258373205741628,0.9425036390101892
16051023,0.619565217391,19,-0.022685881403933003,0.852459016393,141,-0.12543898094996497,-1.784375,0.833333333333333,0.775
16099859,0.836363636364,98,-0.018267343998698997,0.644230769231,25,-0.199105170995124,-40.24062,0.9243902439024392,0.941740412979351
16219401,0.8777777777779999,244,-0.012940891286947004,0.827586206897,132,-0.137247162812486,-0.1975,0.73728813559322,0.8733974358974358
16236469,0.917525773196,334,-0.020580732966695,0.917431192661,345,-0.05837025591241801,,0.8759999999999999,0.9155982905982908
16664858,0.871287128713,224,-0.028456848902961997,0.866071428571,215,-0.11277468539448299,-3.3625,0.92688679245283,0.943247126436782
17892742,0.88,250,-0.014787539802232998,0.670588235294,46,-0.210995364660118,-12.54875,0.939453125,0.511904761904762
18536613,0.8823529411759999,265,-0.013078837052085004,0.8383838383840001,168,-0.127188159054688,-3.54875,0.9372469635627528,0.7351190476190479
18536627,0.9019607843140001,312,-0.012725812639743,0.858585858586,246,-0.109457094950614,-4.164375,0.9369918699186992,0.949553001277139
21701565,0.7951807228919999,29,-0.01769777770336,0.865168539326,264,-0.124023050776328,-3.18,0.5,0.7960992907801421
21951965,0.810810810811,44,-0.023461649711251,0.801801801802,88,-0.147662719462281,-1.6375,0.9209183673469392,0.93960244648318
22464113,0.882978723404,269,-0.014143805792525003,0.7816091954019999,68,-0.148169668966585,-3.883125,0.955587392550143,0.962273161413563
22464120,0.8804347826090001,254,-0.014833156437126,0.844444444444,192,-0.12473365080072199,-5.25,0.8697478991596641,0.7848837209302328
22609796,0.851063829787,153,-0.018185871526300003,0.864583333333,259,-0.12497315077684902,-0.086875,0.6171875,0.833333333333333
22727427,0.867346938776,214,-0.015759253162126,0.833333333333,146,-0.138756990031339,-1.846875,0.653409090909091,0.8515325670498081
23646936,0.847826086957,147,-0.018731985191377996,0.833333333333,91,-0.14837317136760203,-0.683125,0.9442446043165472,0.954123112659698
23646938,0.8387096774189999,109,-0.020798659016014003,0.8252427184469999,71,-0.15656447683087799,-2.996875,informer,informer
24180608,0.852631578947,158,-0.014662006701905,0.877551020408,295,-0.11178659478584796,-3.289375,0.9285714285714292,0.9442090395480228
24856364,0.865384615385,207,-0.017980370305321,0.8217821782179999,120,-0.14088848804608606,-0.7075,0.949180327868852,0.95752688172043
24896610,0.863157894737,195,-0.019128878006918995,0.775280898876,66,-0.165583832601096,-4.6125,0.93018018018018,0.71875
24949545,0.843137254902,130,-0.015957271859622,0.7731958762890001,62,-0.17306217981671496,-3.674375,0.838541666666667,0.9002525252525251
25023715,0.888888888889,283,-0.014151203301208,0.7052631578949999,33,-0.13876222323685003,informer,0.952307692307692,informer
25093474,0.8426966292129999,129,-0.019937297485393003,0.862745098039,191,-0.109354533467,-3.1425,0.930493273542601,0.9451388888888892
25190921,0.8842105263160001,273,-0.024348756719623,0.877358490566,255,-0.10520728726131598,-0.964375,0.92512077294686,0.941997063142438
25190924,0.75,20,-0.028298007020577,0.8804347826090001,263,-0.09633731871161497,-3.30625,0.926190476190476,0.942753623188406
25190926,0.837209302326,106,-0.021932512627968997,0.9029126213590001,325,-0.08068012373976102,-3.453125,0.9329004329004328,0.946908602150538
25210971,0.787037037037,24,-0.018807924369755,0.810810810811,100,-0.14587630235877697,-1.2425,0.25,0.8411111111111109
25210972,0.801801801802,34,-0.016892047078942,0.844827586207,196,-0.128739703234379,-8.911875,0.25,0.752450980392157
25211574,0.8113207547169999,46,-0.019280678316663996,0.860655737705,185,-0.12295805455543901,informer,0.25,informer
25218571,0.8157894736839999,55,-0.018547225525898006,0.837606837607,166,-0.137761734789424,-3.903125,0.648809523809524,0.960696517412935
25218573,0.81308411215,50,-0.018548805157079004,0.852459016393,143,-0.12448319992546601,0.12375,0.948333333333333,0.956971677559913
25218584,0.820512820513,65,-0.018763852120838004,0.8416666666670001,180,-0.13288527322894395,informer,0.635135135135135,0.959857723577236
25218593,0.846846846847,143,-0.018910371749298,0.844262295082,117,-0.133651714436484,informer,0.4166666666666671,0.604166666666667
25218600,0.8,33,-0.019446153898514996,informer,informer,informer,13.0,informer,informer
25218601,0.794392523364,28,-0.019788079101251,informer,informer,informer,-11.96875,informer,informer
25218614,informer,informer,informer,informer,informer,informer,18.0,informer,0.25
25218621,0.84347826087,131,-0.016975885554380996,0.844827586207,198,-0.13073408833531094,-4.235,0.409090909090909,0.75
25263078,0.43661971831,13,-0.030337343594004994,0.8301886792450001,85,-0.134538861610989,-0.245625,0.953030303030303,0.960460460460461
25263083,0.41176470588200004,9,-0.029505697115935,0.847619047619,131,-0.11169232408151303,-2.838125,0.953731343283582,0.961160275319567
25263087,0.366197183099,7,-0.031108427935372995,0.827272727273,77,-0.12585608456965597,0.81,0.950320512820513,0.958333333333333
25263088,0.366197183099,8,-0.031636173260557995,0.827272727273,79,-0.12630689643974197,-2.715,0.9506369426751592,0.958595387840671
25263092,0.234375,4,-0.035140136305731,0.844036697248,115,-0.113375212399218,-0.173125,0.952743902439024,0.960221550855992
