molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
CID009826528,informer,informer,informer,,,-0.08281048037986898,-1.87143,0.33333333333333304,0.9197183098591548
CID009836050,,,-0.051223445384801,,,-0.070552308038395,-11.1143,0.5714285714285711,0.925
CID009836051,,,-0.050949807388784005,,,-0.06931802531906298,-11.6943,0.934065934065934,0.96403785488959
CID009836405,informer,informer,informer,,,-0.092116517335064,-8.614289999999999,0.873239436619718,0.950218340611354
CID009861063,,,-0.055886651376984,,,-0.089967652943646,-4.1142900000000004,0.895953757225433,0.95421686746988
CID009865518,,,-0.042216778373456006,,,-0.089621683431295,-7.81429,0.7464788732394371,0.933720930232558
CID009879605,,,-0.04637026416563199,,,-0.058166472587535,-9.28571,0.865671641791045,0.949107142857143
CID009880709,,,-0.062390017592185,,,-0.08172590682799696,-12.5714,0.8705035971223021,0.949779735682819
CID009888013,,,-0.041811105465274,,,-0.10308591976493002,-23.7271,0.947214076246334,0.8512820512820509
CID009901062,,,-0.04565476620853601,,,-0.06725912893373198,-8.212860000000001,0.8474576271186439,0.9457142857142858
CID009903786,,,-0.060452000701908,,,-0.08807000877166299,-28.7343,0.866666666666667,0.8905660377358492
CID009914412,,,-0.051098653215230994,,,-0.093090038563959,-8.41429,0.921397379912664,0.959574468085106
CID009923028,,,-0.05193546078576501,,,-0.064864210198676,-8.957139999999999,0.9320754716981128,0.909473684210526
CID009925372,,,-0.053251805967064,,,-0.08592024095076799,-9.56,0.919282511210762,0.958992805755396
CID009925594,,,-0.056990817581411016,,,-0.077122999191361,-28.6814,0.920704845814978,0.907575757575758
CID009926791,,,-0.04834105449932501,,,-0.13071841409510002,-8.782860000000001,0.3571428571428571,0.92027972027972
CID009929101,,,-0.036519510481335,,,-0.09238140345031601,-4.62857,0.9262295081967208,0.96135593220339
CID009935852,,,-0.039210688201261994,,,-0.087107145274211,-14.2014,0.868613138686131,0.8380952380952379
CID009945516,,,-0.058491073527514,,,-0.086409466882472,-5.25714,0.797752808988764,0.93903743315508
CID009945696,,,-0.04448117556815599,,,-0.06297041397859499,-10.1,0.9490084985835692,0.914444444444444
CID009958299,,,-0.039689017939518,,,-0.08524780973350098,-11.1857,0.7882352941176469,0.93804347826087
CID010028480,,,-0.08905250125696602,,,-0.11543958063581,-9.9,0.9435736677115992,0.8
CID010086873,,,-0.049051084316202004,,,-0.071843674204929,-3.88571,0.672727272727273,0.92875
CID010135552,,,-0.04830998348709399,,,-0.10182445440248099,-6.29714,0.0,0.97038961038961
CID010151417,,,-0.038909594653465,informer,informer,informer,-15.2171,informer,0.96984126984127
CID010158539,,,-0.0608070470597,,,-0.09411933373754698,-7.07143,0.947368421052632,0.968595041322314
CID010161259,,,-0.040307622897514,,,-0.08815424135543101,-7.87143,0.7,0.9309090909090908
CID010173796,,,-0.03705109303675,informer,informer,informer,-65.9329,informer,informer
CID010183216,,,-0.046631823471297004,,,-0.095172206878042,-9.985710000000001,0.9487179487179492,0.9691891891891892
CID010186009,,,-0.03442519181567501,,,-0.09303717642917897,-6.8,0.942492012779553,0.9672413793103448
CID010186182,,,-0.039195478972121015,,,-0.084429009781902,-11.7714,0.9372822299651568,0.8476190476190479
CID010239038,,,-0.041265318459922,informer,informer,informer,-52.1486,informer,0.9031111111111108
CID010267580,,,-0.047632875830192004,,,-0.07659322885982298,-6.642860000000001,0.936395759717314,0.965030674846626
CID010278843,,,-0.03945903372124901,,,-0.08978608638880298,-14.6243,0.927710843373494,0.961744966442953
