molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
CID023648887,0.8,56,-0.220805930967329,0.858585858586,294,-0.375210297523949,-27.777273,0.953678474,0.968055556
CID023648890,0.8125,79,-0.22398491375304,informer,informer,informer,informer,informer,informer
CID023648920,0.809523809523999,74,-0.23078247980137,0.865979381443,313,-0.35187289110835,-10.772727,0.954301075,0.452380952
CID024802788,0.858823529412,235,-0.22964149298646,0.842105263157999,228,-0.3993888979312,-30.681818,0.956632653,informer
CID024802961,0.85,197,-0.23286623318657,0.845454545455,241,-0.39246651696514,-22.636364,0.855932203,0.835714286
CID024803300,0.841463414634,169,-0.270637428440711,0.828828828829,182,-0.39561753281121,-29.136364,0.941780822,0.956603774
CID024803301,0.827586206897,125,-0.254320643836639,0.838983050847,213,-0.3658614411775,informer,0.924107143,0.423076923
CID024803786,0.851351351351,201,-0.20597724269349,0.899082568807,380,-0.32208355150723,informer,0.954907162,informer
CID024803787,informer,informer,informer,0.833333333333,200,-0.40401997151142,-36.804545,0.954666667,0.968834688
CID024803957,0.85,198,-0.23584146098727,informer,informer,informer,informer,informer,0
CID024804298,0.847058823529,184,-0.23255657732108,0.833333333333,197,-0.41269375355716,-30.136364,0.885135135,0.887254902
CID024804299,0.847058823529,186,-0.23169782268814,0.833333333333,199,-0.4124508653635,-34.454545,0.952777778,0.967236467
CID024804780,0.882352941175999,319,-0.20496235421299,0.859649122807,297,-0.402809310540569,informer,0.936567164,informer
CID024804781,0.890243902439,338,-0.19077294790716,informer,informer,informer,-46.886364,informer,informer
CID024949702,0.852272727273,204,-0.223561769564989,0.763636363636,83,-0.40341980960005,-87.15,0.919047619,0.933526012
CID025033539,0.857142857143,219,-0.219944214782519,0.840707964601999,221,-0.24879214334421,-2.954545,0.6,0.640625
CID025093464,0.849315068493,193,-0.19826047665861,0.855769230769,284,-0.23700437823022,-15.318182,0.937728938,0.952674897
CID025121268,0.810810810811,75,-0.23396650862826,0.881818181818,353,-0.25934215775984,-16.136364,0.6,0.166666667
CID025190912,0.903614457830999,373,-0.16977217325516,0.833333333333,195,-0.23662295763369,-17.045455,0.65,0.589285714
CID025190914,0.917647058824,391,-0.160847161714039,0.845454545455,243,-0.20995592292841,-21.931818,0.767857143,0.962295082
CID025263079,0.868421052632,276,-0.21623810971176,0.79,109,-0.26925429178158,-10.545455,0.733333333,0.919014085
CID025263084,0.881578947368,316,-0.19671302376372,0.787878787879,104,-0.26329128013266,-20.590909,0.7625,0.950643777
CID025263085,0.860759493671,246,-0.20943108646386,0.831775700935,193,-0.25255676553795,-13.454545,0.775675676,0.96997389
CID025263100,0.873417721518999,292,-0.20253288917851,0.819047619047999,161,-0.23998673440188,-20.218182,0.773913043,0.967966574
CID025263102,0.9125,386,-0.16535073094113,0.838095238095,210,-0.22539019725167,-30.663636,0.776,0.970284238
CID025263105,0.888888888889,334,-0.181601040798109,0.820754716981,163,-0.23128442881651,-33.586364,0.741935484,0.927672956
CID025263108,informer,informer,informer,0.803921568627,131,-0.24494861951361,-19.590909,0.714285714,0.333333333
CID042618144,informer,informer,informer,0.84693877551,245,-0.24369988140741,-20.954545,0.954423592,0.96866485
CID044269265,0.813333333333,83,-0.22586521891398,0.78431372549,100,-0.308926577678899,-12.227273,0.926406926,0.94278607
CID044279444,0.893333333332999,353,-0.18504910287883,0.854368932039,278,-0.26534461219432,-21.531818,0.88961039,0.893518519
CID044305551,0.903225806452,372,-0.131034099313559,0.915789473683999,390,-0.17839001128627,-19.136364,0.767272727,0.96192053
