molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw
CID044525948,,,-0.007633425925933,0.762376237624,69,-0.13844113884382803
CID057400063,,,-0.010630240630230001,0.766666666667,74,-0.13223163041640298
CID006539492,,,-0.00800664689894,0.863636363636,250,-0.07769378544833298
CID044525942,,,-0.007307367032313,0.726315789474,21,-0.159789012431757
CID044525941,,,-0.0058210876913829986,0.760416666667,68,-0.14835521038130398
CID044525940,,,-0.006717441394518998,0.757894736842,66,-0.14863253618027697
CID006539496,,,-0.008088391680773997,0.875,292,-0.070548227261716
CID044525946,,,-0.007947074207265002,0.739583333333,38,-0.15325252063844103
CID044525945,,,-0.007317331101638999,0.739583333333,37,-0.15556790230793102
CID044525944,,,-0.008143253757740002,0.725274725275,20,-0.162434999013858
CID053469824,,,-0.014545458701389,0.8235294117649999,123,-0.09722893348078401
CID000221158,,,-0.004197312635788,0.9078947368420001,375,-0.05283734229189097
CID066561013,,,-0.019229990939277998,0.8383838383840001,164,-0.08865724592976995
CID044525931,,,-0.007800556586258997,0.736263736264,30,-0.158954601398064
CID056683489,,,-0.007983523044544,0.747747747748,51,-0.17020766038078
CID011558948,,,-0.008285450660433999,0.8488372093019999,200,-0.08780599452750404
CID017755233,,,-0.006916542195677002,0.785046728972,86,-0.11719729553286798
CID006539569,,,-0.008551612903235,0.8681318681319999,262,-0.07698254832762802
CID015838857,,,-0.006784655159507005,0.733333333333,26,-0.144362257046326
CID044529831,,,-0.005713880445804,0.787234042553,88,-0.130351974031724
CID046927672,,,-0.008713095238096998,0.743119266055,42,-0.201886681459734
CID010287409,,,-0.008151522553336,0.8666666666670001,255,-0.07761991311238796
CID045271243,,,-0.005864520202023002,0.786516853933,87,-0.11586812030850702
CID006539610,,,-0.007550483091797001,0.8666666666670001,257,-0.07641005875259797
CID045271244,,,-0.0059607480641910016,0.8369565217389999,157,-0.09281564620506903
CID045271247,,,-0.005343983602617999,0.847826086957,195,-0.083986972346933
CID057394915,,,-0.008141498062841,0.84,171,-0.090948735035245
CID025093464,,,-0.006343827650028998,0.897959183673,352,-0.063525112864365
CID000000007,,,-0.006266201980347,0.911392405063,382,-0.054500620259465
CID044306199,,,-0.006850138600146997,0.904761904762,369,-0.056933183368799
CID011716589,,,-0.008765865917029003,0.845238095238,184,-0.08758687341818001
CID025263084,,,-0.008314886727341,0.8877551020409999,336,-0.06772986466026704
CID025263085,,,-0.008108181818198,0.903846153846,367,-0.06225197578105801
CID044532477,,,-0.007173556396430001,0.834951456311,148,-0.09953185021942001
CID051354036,,,-0.007760077813936002,0.833333333333,139,-0.09596060380107801
CID044433573,,,-0.007204863219959999,0.873684210526,286,-0.07549269545645
CID044526099,,,-0.006696365620273001,0.7125,12,-0.15945941128853297
CID010621826,,,-0.009034693329521,0.833333333333,145,-0.097742687633612
CID044532478,,,-0.007362487229492003,0.833333333333,141,-0.106228508956439
CID044305879,,,-0.006235371659197998,0.8705882352940001,270,-0.07486173905206095
CID011682470,,,-0.007708533302946999,0.8695652173909999,267,-0.08231049450385904
CID070691776,,,-0.015569601945662,0.8823529411759999,322,-0.08376241706897702
CID011594774,,,-0.007254468325786001,0.855421686747,215,-0.08352526699837098
CID006918454,,,-0.006010555946511,0.91,381,-0.05860412818154699
CID044525927,,,-0.008103497176516,0.720430107527,17,-0.16088013019627
CID071451677,,,-0.009425979262672999,0.862745098039,245,-0.080148216222013
CID010186009,,,-0.0067179623567910005,0.698924731183,10,-0.163475715734889
CID009901062,,,-0.007984090070145002,0.837209302326,159,-0.09290879490663101
CID006539609,,,-0.007832965521183998,0.8571428571430001,224,-0.07953588654473097
CID006539606,,,-0.009324983622658,0.8666666666670001,256,-0.07550994878222694
CID006539605,,,-0.008893079893075,0.8602150537630001,232,-0.08430972063857595
CID006539602,,,-0.008340973024527997,0.8571428571430001,223,-0.08329719335640297
CID044525961,,,-0.006674603174622,0.752688172043,59,-0.15265401335186102
CID044525960,,,-0.007740950079821,0.7303370786519999,24,-0.16326889627803104
CID044525963,,,-0.008382809720331999,0.765306122449,71,-0.138788542910952
CID044525962,,,-0.006778638020193,0.75,56,-0.148818066913019
CID044525965,,,-0.006939388083741999,0.782608695652,82,-0.127616035959488
CID044525964,,,-0.009068343781279,0.77,78,-0.13509841595887298
CID044525967,,,-0.007360550599208999,0.782608695652,83,-0.12988511356975202
CID044525966,,,-0.006530242180844002,0.78021978022,81,-0.12934621534297797
CID044525969,,,-0.007049633699638,0.784946236559,85,-0.128249639849587
CID044305551,,,-0.005777312709410999,0.904761904762,370,-0.057065785965563984
CID066561090,,,-0.018629563492063003,0.846153846154,187,-0.08898694766256698
CID019879232,,,-0.008352519704847001,0.876404494382,295,-0.07400888336806802
CID011224168,,,-0.004609448160515995,0.8064516129029999,105,-0.10825228859999103
CID057401867,,,-0.017790484504594,0.847826086957,196,-0.09883354577217199
CID009958299,,,-0.006031134588356,0.8571428571430001,219,-0.07981476454404798
CID044592364,,,-0.006808169069353999,0.839622641509,170,-0.09088226986959899
CID044527603,,,-0.007172506429776003,0.681318681319,8,-0.17628287194557102
CID053467392,,,-0.019121990369186,informer,informer,informer
CID044305910,,,-0.009171973343216,0.8928571428569999,342,-0.06427512633174504
CID051354327,,,-0.008670256606498998,0.8571428571430001,220,-0.08345981904628696
CID005329477,,,-0.007193325337016,0.824561403509,124,-0.10111035941339203
CID006539463,,,-0.007391544117658,0.8928571428569999,343,-0.06173647478926603
CID006539461,,,-0.006468698403964002,0.876404494382,297,-0.07235716460038102
CID051354328,,,-0.008771339712921999,0.833333333333,143,-0.09523826836980501
CID006539467,,,-0.007278225035827,0.863636363636,249,-0.08057643208752599
CID006539465,,,-0.007744794780499002,0.879518072289,314,-0.06834806173465298
CID057396627,,,-0.016294154144350998,0.86170212766,237,-0.090951584539298
CID044529262,,,-0.007680241468662998,0.7425742574259999,41,-0.14484303214610303
CID000599038,,,-0.006562002375691997,0.855421686747,214,-0.08025535359192698
CID044535870,,,-0.008144088071723999,0.9,359,-0.06510056254168299
CID044529114,,,-0.0069527018354660014,informer,informer,informer
CID010086873,,,-0.0065197348425749995,0.833333333333,140,-0.09422606465495399
CID044529385,,,-0.0071010381204650004,0.9029126213590001,364,-0.05895121465210797
CID049862783,,,-0.008241614635106,0.8738738738740001,288,-0.07787294797372298
CID053466951,,,-0.015003802764774001,0.826923076923,130,-0.09541306112334098
CID051357954,,,-0.008467290676541,0.8679245283020001,260,-0.07826780398704197
CID006539588,,,-0.007452142857136001,0.847826086957,197,-0.08390174943526799
CID045269578,,,-0.0063889478025219975,0.811764705882,108,-0.10458529561705499
CID044525972,,,-0.005607148191617997,0.795698924731,95,-0.123013469792258
CID009903786,,,-0.009209166666655,0.9058823529410001,372,-0.05512273317202197
CID006539587,,,-0.00821953405016,0.879120879121,312,-0.06726234401481798
CID005329481,,,-0.006861653116528999,0.8777777777779999,302,-0.07722741665732705
CID006539582,,,-0.008950519689649,0.8383838383840001,163,-0.09208163352979595
CID006539480,,,-0.0068862605953290005,0.896551724138,350,-0.060313573654551006
CID044525932,,,-0.009015163960327997,0.734693877551,28,-0.156904084385781
CID044525933,,,-0.008108955638996999,0.7340425531910001,27,-0.15623074103056495
CID070683337,,,-0.015145878019874,0.8823529411759999,317,-0.08114235147498602
CID044525936,,,-0.006138897981441997,0.755319148936,60,-0.14909843736653697
CID044525937,,,-0.0076636929568809995,0.742268041237,40,-0.15301203267866703
CID044525934,,,-0.008718895103420997,0.729166666667,22,-0.15804627660330098
CID044525935,,,-0.006914904738643002,0.75,54,-0.150048034598393
CID010358578,,,-0.0061865853658519985,0.876404494382,296,-0.07209294051233002
CID044525938,,,-0.0078092249855469965,0.736842105263,34,-0.154825377853201
CID044525939,,,-0.008028933832123,0.736842105263,33,-0.154861928259316
CID070683338,,,-0.013296328671326,0.862745098039,246,-0.08465253195003099
CID044526068,,,-0.008311464654745,0.8777777777779999,301,-0.07135886067727903
CID044591845,,,-0.007139173933124,0.826923076923,131,-0.09465030986509498
CID044397393,,,-0.005518049074212997,0.862068965517,239,-0.08093806402895201
CID025263079,,,-0.007754166666673,0.877551020408,300,-0.07395512009083999
CID011220119,,,-0.007976479196141998,0.8953488372089999,349,-0.060078080999295014
CID046214650,,,-0.008891448098340998,0.875,293,-0.075743339632488
CID044336144,,,-0.008539560772776001,0.8210526315790001,118,-0.11325591455446195
CID009836051,,,-0.008264292914426001,0.873563218391,284,-0.07260498309869598
CID044532690,,,-0.007153726373062001,0.827272727273,132,-0.10951938973237496
CID011682680,,,-0.009988128772627999,0.847826086957,194,-0.087960760254056
CID006539516,,,-0.008167881116407,0.873563218391,282,-0.07110533821480497
CID044269265,,,-0.008695918367342,0.822916666667,121,-0.11197089418753699
CID010267580,,,-0.006271950032444999,0.860465116279,234,-0.08094261214794998
CID006539513,,,-0.006198376611183002,0.922222222222,392,-0.04997442103806299
CID006539512,,,-0.005294140135863998,0.939759036145,398,-0.03973789340922
CID044528968,,,-0.006759289759585998,0.6451612903230001,7,-0.18817175603160996
CID044578252,,,-0.006784322678848001,0.879120879121,311,-0.067872852307572
CID006539519,,,-0.008890665403413999,0.865168539326,253,-0.07231125423274999
CID051357696,,,-0.008234489200386998,0.8571428571430001,225,-0.08369811872443096
CID024803957,,,-0.007361282471286999,informer,informer,informer
CID053469453,,,-0.018439064558607,0.841584158416,177,-0.08722002327629602
CID044525486,,,-0.007697352928445001,0.7473684210529999,49,-0.147250843535422
CID044525485,,,-0.006929999999995998,0.75,57,-0.145372002885031
CID000309461,,,-0.006640174379622001,0.886075949367,332,-0.06556796835817902
CID044397192,,,-0.005012090150452999,0.912087912088,384,-0.054664924368944004
CID011524582,,,-0.008549572649576998,0.83,136,-0.09582852279256701
CID025033539,,,-0.008706535396673001,0.878504672897,306,-0.07564151588098202
CID010639924,,,-0.0075195842653620025,0.873563218391,279,-0.07204691780724798
CID006263849,,,-0.005365693899044001,0.915662650602,389,-0.04983791844756799
CID056673516,,,-0.008226335817344003,informer,informer,informer
CID044305594,,,-0.008052065443370001,0.880952380952,316,-0.07106232005862599
CID011495551,,,-0.008435330261149,0.833333333333,147,-0.09604378787232601
CID022049997,,,-0.0066938838475440006,0.904761904762,368,-0.058520198118438
CID018536633,,,-0.007387757564062,0.817307692308,112,-0.10245579789397699
CID056680318,,,-0.00785019491656,0.745454545455,48,-0.162340925907462
CID006539394,,,-0.004594866139535997,0.513888888889,1,-0.259364863292623
CID006539398,,,-0.006209615384601999,0.569620253165,3,-0.24118221218455999
CID044536075,,,-0.009340621352257,0.9,357,-0.06121269927388098
CID051356289,,,-0.007106304293890002,0.8,99,-0.11445967861865997
CID044529229,,,-0.006568818860448999,0.875,290,-0.07710537403937598
CID044532450,,,-0.007871460674174003,0.8367346938779999,156,-0.09579859888106304
CID011793277,,,-0.009290356744708997,0.849462365591,205,-0.09521700080986002
CID044529279,,,-0.007442153018867999,0.724489795918,19,-0.15551167360909599
CID024804781,,,-0.006819576719573,informer,informer,informer
CID044526078,,,-0.008297966027216,0.863157894737,248,-0.082791608442567
CID044532526,,,-0.004296557956148,0.7951807228919999,94,-0.11060075497539404
CID006539426,,,-0.006543593073597999,0.6125,5,-0.20588839395556896
CID044526072,,,-0.007650212652847999,0.8043478260870001,102,-0.10130513384326797
CID044526073,,,-0.008068486882854999,0.865168539326,252,-0.07702900436370098
CID044526070,,,-0.008398068901046,0.873563218391,278,-0.07444042908121898
CID044526071,,,-0.008778420208371,0.8723404255320001,275,-0.07454850532369697
CID044526076,,,-0.008114838258672999,0.863157894737,247,-0.08217313225533601
CID044526077,,,-0.007533505336819997,0.8695652173909999,268,-0.07835994179271905
CID044526075,,,-0.007665967900436003,0.8709677419349999,271,-0.07507171070108803
CID009861063,,,-0.0077540026591219995,0.8625,243,-0.07757311145708798
CID011712734,,,-0.006836145738016998,0.7659574468089999,72,-0.12972259418996904
CID015407403,,,-0.008271143617015999,0.8383838383840001,162,-0.09799935625576796
CID044397687,,,-0.0066348675328160005,0.80487804878,103,-0.10903000727167299
CID044532978,,,-0.006683895921233002,0.79012345679,93,-0.11644865695418102
CID044328896,,,-0.006925059101659,0.8279569892470001,133,-0.10273483986353894
CID010135552,,,-0.006637851731603999,0.885416666667,328,-0.071128193661743
CID011373846,,,-0.0059321099538479985,0.83,137,-0.089204856865675
CID021078798,,,-0.0074970417732360016,0.894736842105,345,-0.06253062115307498
CID045481463,,,-0.007192332641402999,0.826530612245,129,-0.10044058294696798
CID006450551,,,-0.0063726431338739994,0.878787878788,307,-0.07027558125462599
CID044578709,,,-0.008505797101454,0.8181818181820001,113,-0.10846184996464496
CID010452739,,,-0.008290704753820002,0.882978723404,323,-0.06951098440655601
CID057396626,,,-0.015776569372259998,0.8152173913040001,110,-0.10957923634472697
CID000069689,,,-0.006300686204637999,0.8933333333329999,344,-0.06143181376747603
CID044532720,,,-0.005351202321721997,0.8705882352940001,269,-0.07772243686940697
CID053322416,,,-0.007833645011115,0.8915662650599999,341,-0.06331756915756503
CID024804298,,,-0.007281084186290003,0.8490566037739999,202,-0.08796018605543902
CID044532480,,,-0.005996251378669,0.851485148515,208,-0.09262291199371399
CID057396625,,,-0.01818056137412,0.858695652174,228,-0.09191615683428199
CID006539579,,,-0.008043052837579001,0.8666666666670001,258,-0.07391093727631795
CID057345685,,,-0.017485868688798003,0.878787878788,310,-0.08430068333194499
CID044529220,,,-0.007083518170304998,0.757009345794,61,-0.14000919625471597
CID051355190,,,-0.00824007808582,0.8317757009350001,138,-0.09401244953310997
CID045480848,,,-0.007305913978514001,0.828282828283,134,-0.09779973389338797
CID015872399,,,-0.006181914893619002,0.84693877551,193,-0.08980390208206002
CID045270417,,,-0.0062626573426590015,0.83950617284,168,-0.090921856243345
CID044525943,,,-0.00698292169864,0.736842105263,35,-0.15524424820278201
CID011626560,,,-0.006839886332478,0.877358490566,299,-0.072544807587613
CID009923028,,,-0.008406611638446,0.875,291,-0.072733523449424
CID044525958,,,-0.007911130409625001,0.76,67,-0.138610181776218
CID044525959,,,-0.007336808373089001,0.744680851064,45,-0.15468899397981703
CID044532438,,,-0.008028196820885,0.85,206,-0.09288515021106501
CID000253268,,,-0.0059566869858929975,0.8974358974359999,351,-0.05960119505131403
CID044526685,,,-0.01107590187591,0.858695652174,227,-0.096258322404398
CID044532432,,,-0.005786732929998,0.8571428571430001,222,-0.08286073880219597
CID044525952,,,-0.007292664454420001,0.747474747475,50,-0.14478990638501602
CID005330286,,,-0.006085528262782001,0.8252427184469999,126,-0.10022833949493204
CID044525954,,,-0.006970945712904996,0.7575757575759999,62,-0.14029700888229002
CID044525955,,,-0.007937087912088,0.752577319588,58,-0.14465680222925797
CID044525956,,,-0.008262257004002002,0.762376237624,70,-0.13917772589822802
CID044525957,,,-0.007227196969694,0.75,52,-0.146375914900061
CID023648920,,,-0.008167997523177999,0.8488372093019999,201,-0.09079960498885806
CID044525950,,,-0.007990519525042998,0.7575757575759999,64,-0.14000803710293902
CID044527657,,,-0.006176073320592001,0.858695652174,226,-0.08334973074506499
CID024803300,,,-0.007360440182859,0.855769230769,218,-0.08438370523323599
CID024803301,,,-0.007039436769601996,0.844036697248,180,-0.08946143236540999
CID044525951,,,-0.007254974389278997,0.767676767677,75,-0.13791990391812603
CID023648887,,,-0.006675042920378,0.879120879121,313,-0.07920819289474298
CID006539550,,,-0.008742310528826997,0.833333333333,144,-0.097240906974454
CID011959683,,,-0.006119642857151,0.8691588785050001,266,-0.07636330126388298
CID022112846,,,-0.0070677086797320005,0.822916666667,120,-0.10755094122678499
CID044479934,,,-0.006704126518639003,0.8723404255320001,276,-0.07265829867743798
CID010310395,,,-0.005523094857725999,informer,informer,informer
CID024949702,,,-0.007033683223989999,0.8095238095239999,106,-0.11579332432265901
CID006539416,,,-0.006621202327085999,0.5875,4,-0.21220072456731298
CID009945516,,,-0.008415799460703,0.869047619048,264,-0.07542391013994801
CID011133737,,,-0.008199999999981996,0.835051546392,150,-0.09564736569928801
CID049862644,,,-0.008622331643030999,0.9,358,-0.06353809094394898
CID011514099,,,-0.007889148139997,0.9135802469140001,385,-0.05112446680449797
CID001491157,,,-0.008339826839834,0.9157894736839999,390,-0.05133492130247605
CID060150509,,,-0.010369997926589,0.7979797979800001,97,-0.11110295232539596
CID024803786,,,-0.005931215842983002,0.8877551020409999,337,-0.07018085094858503
CID046886665,,,-0.005334822560393,0.885714285714,330,-0.06567839151117698
CID044571415,,,-0.008490378811252,0.8679245283020001,259,-0.08077716042201497
CID053317178,,,-0.008612378411195002,0.90243902439,362,-0.057479499841206996
CID009925594,,,-0.007423287451986001,0.8987341772149999,354,-0.05660369599550903
CID000129723,,,-0.008264292914426001,0.860465116279,235,-0.07885284742384199
CID005311382,,,-0.007579120879114996,informer,informer,informer
CID000227502,,,-0.006175181783378002,0.928571428571,395,-0.04689687071539103
CID049798353,,,-0.006721153846145002,0.922222222222,393,-0.04850103348493699
CID044525928,,,-0.007641695488293998,0.714285714286,13,-0.166511718053459
CID044526922,,,-0.008569710664389,0.88,315,-0.074799991158883
CID009925372,,,-0.008156788793095998,0.819277108434,115,-0.09518649585759198
CID006539615,,,-0.007633737400761,0.846846846847,191,-0.088605133163277
CID024802788,,,-0.006947394739476,0.8365384615379999,154,-0.09258712973480202
CID006539565,,,-0.006373748473745999,0.873563218391,283,-0.072665107880594
CID011595752,,,-0.006969018543651999,0.79012345679,92,-0.10919511243874001
CID006539613,,,-0.006331975362534005,0.8387096774189999,165,-0.088058118171908
CID009929101,,,-0.007003595807657002,0.7294117647059999,23,-0.14796149630083305
CID044525974,,,-0.007158175962527,0.833333333333,142,-0.09728146496864898
CID006539486,,,-0.007319534050173998,0.891304347826,340,-0.066669154774877
CID006539481,,,-0.007046655281420002,0.9069767441859999,373,-0.05455681450594303
CID044525973,,,-0.005804590495454999,0.795698924731,96,-0.12810400665446398
CID044525970,,,-0.007338933248153997,0.7894736842110001,91,-0.12487441890457297
CID044525971,,,-0.006141902423817,0.787234042553,89,-0.127271726382433
CID017917696,,,-0.006688888888897,0.8404255319149999,173,-0.09363740544603605
CID009836050,,,-0.008155978727052,0.862068965517,238,-0.07595276547948203
CID011715767,,,-0.009044530977878,0.876543209877,298,-0.06769040609073002
CID051357138,,,-0.007874717975383002,0.8602150537630001,231,-0.08163579033885694
CID017755746,,,-0.006493301158885999,0.87619047619,294,-0.07145820949832399
CID006539571,,,-0.006969550506550001,0.837209302326,158,-0.09310447079368
