molid,bglf4_c_s_2,bglf4_c_l_2,bglf4_c_w_2,bglf4_p_s_2,bglf4_p_l_2,bglf4_p_w_2,pknb_c_s_2,pknb_c_l_2,pknb_c_w_2,pknb_p_s_2,pknb_p_l_2,pknb_p_w_2,rop18_c_s_2,rop18_c_l_2,rop18_c_w_2,rop18_p_s_2,rop18_p_l_2,rop18_p_w_2
CID044525943,0.913978494624,363,-0.044136181254501,0.7961165048540001,50,-0.11763961863983496,0.8490566037739999,197,-0.00698292169864,0.736842105263,35,-0.15524424820278201,0.8433734939759999,177,-0.2916503798937301,0.728155339806,55,-0.40718846412116
CID010621826,0.837837837838,96,-0.04745504968921301,0.920792079208,385,-0.06350168124582102,0.849462365591,199,-0.009034693329521002,0.833333333333,145,-0.097742687633612,0.859154929577,240,-0.18233060537416,0.851485148515,268,-0.24749038378533003
CID015521230,0.8823529411759999,227,-0.044512035033002,0.854368932039,184,-0.09541337019711697,0.828282828283,112,-0.008572971090217,0.824742268041,125,-0.10981575245987499,0.831168831169,139,-0.21183026867081,0.8095238095239999,143,-0.30345797071144
CID044591552,0.793650793651,34,-0.065522526538726,0.714285714286,13,-0.195813227942354,0.8850574712639999,341,-0.006831085060255001,0.8414634146340001,175,-0.09596434846432296,0.775862068966,29,-0.24942982229731,0.847826086957,250,-0.36918506336046
CID044532480,0.8850574712639999,243,-0.043192557191034014,0.8571428571430001,193,-0.08633598113594296,0.865384615385,276,-0.005996251378669001,0.851485148515,208,-0.09262291199371399,0.7894736842110001,40,-0.22525829561002997,0.855855855856,285,-0.27119304051499
CID011197671,0.8405797101450001,102,-0.05221372257483399,0.816091954023,73,-0.11170405148899198,0.8901098901100001,357,-0.006598057015444997,0.8488372093019999,199,-0.08752885815169904,0.828125,127,-0.19186496064136999,0.877551020408,343,-0.2504600856254
CID000838889,0.9130434782610001,356,-0.035769115274654005,0.819277108434,77,-0.08796175239363598,0.814814814815,66,-0.006399376790674,0.9069767441859999,374,-0.05917174006329101,0.852459016393,205,-0.18747975881457,0.858695652174,296,-0.21696046892801002
CID045480848,0.845238095238,115,-0.055635563044718,0.8235294117649999,86,-0.10731835662379902,0.87619047619,316,-0.007305913978514001,0.828282828283,134,-0.09779973389338797,0.805194805195,63,-0.22840267126977,0.81308411215,151,-0.29662630840733994
CID044529114,0.877551020408,208,-0.051996239239571,informer,informer,informer,0.8508771929819999,208,-0.0069527018354660014,informer,informer,informer,0.820224719101,103,-0.25583297670599003,informer,informer,informer
CID010183216,0.8823529411759999,228,-0.046631823471297004,0.808080808081,63,-0.095172206878042,0.873786407767,306,-0.0067716846260590016,0.8823529411759999,321,-0.07090214057601002,0.875,296,-0.21611321481381002,0.8095238095239999,144,-0.26147692189206007
CID070691776,0.8953488372089999,291,-0.064476525048221,0.8971962616820001,340,-0.06227077148632598,0.851485148515,211,-0.015569601945662002,0.8823529411759999,322,-0.08376241706897702,0.915662650602,389,-0.17729708989367998,0.883928571429,356,-0.22672255975796995
CID024804299,0.8426966292129999,108,-0.080549930812256,0.32,2,-0.315766468127474,0.841121495327,168,-0.007281084186290003,0.8490566037739999,203,-0.08887454891315605,0.847058823529,186,-0.23342621774986003,0.833333333333,199,-0.41245086536350006
CID009945696,0.847222222222,123,-0.04448117556815599,0.918367346939,381,-0.06297041397859499,0.8181818181820001,81,-0.0077867074358099996,0.840909090909,174,-0.091698758578161,0.8,55,-0.23086157302961996,0.7444444444439999,68,-0.25979954415646
CID057396625,0.883116883117,235,-0.07093279859926802,0.8989898989899999,345,-0.06715831023025802,0.849462365591,200,-0.018180561374120004,0.858695652174,228,-0.091916156834282,0.8904109589040001,342,-0.19126557297198993,0.873786407767,333,-0.23014269297307
CID044532433,0.8550724637680001,145,-0.04650434950935199,0.879120879121,280,-0.08325936220646898,0.9010989010989999,376,-0.005440449970671001,0.833333333333,146,-0.096886986083293,0.861538461538,250,-0.18893099244916,0.8279569892470001,180,-0.26623487361170994
CID015838857,0.8953488372089999,292,-0.035025209984703015,0.87619047619,268,-0.09097406906832298,0.8163265306119999,73,-0.006784655159507005,0.733333333333,26,-0.144362257046326,0.831168831169,140,-0.22565123061113007,0.78640776699,103,-0.32022412948435997
CID044526077,0.785714285714,27,-0.060181742786446,0.7727272727269999,30,-0.11438359253694501,0.8723404255320001,300,-0.007533505336819998,0.8695652173909999,268,-0.07835994179271905,0.8235294117649999,108,-0.26761032835768,0.776595744681,91,-0.29457867533896
CID011495551,0.849462365591,131,-0.052606614057097004,0.7962962962960001,51,-0.11410414092094898,0.780952380952,20,-0.008435330261149,0.833333333333,147,-0.09604378787232601,0.756097560976,23,-0.27069272825611995,0.818965517241,158,-0.28760045735583994
CID011558948,0.769230769231,9,-0.060298825658363,0.788235294118,39,-0.11704114713245198,0.8522727272730001,217,-0.008285450660433999,0.8488372093019999,200,-0.08780599452750405,0.33333333333299997,7,-0.46206732120542005,0.777777777778,93,-0.28873513914525
CID025263100,0.880952380952,217,-0.08429858759354501,0.8061224489800001,60,-0.09647623748738696,0.826530612245,108,-0.007495552066983,0.9029126213590001,365,-0.059614265991157975,0.8734177215189999,292,-0.20388424052987006,0.8190476190479999,161,-0.23998673440188004
CID023648887,0.8142857142859999,59,-0.06235407844386401,0.707317073171,12,-0.21193097552839502,0.881720430108,335,-0.006675042920378,0.879120879121,313,-0.07920819289474298,0.8,56,-0.22385677842494997,0.858585858586,294,-0.37521029752395
CID010151417,0.912087912088,352,-0.03890959465346501,informer,informer,informer,0.878504672897,322,-0.006512594128823002,informer,informer,informer,0.853658536585,211,-0.19849687417582004,informer,informer,informer
CID006539588,0.84,100,-0.04854017294474801,0.829787234043,102,-0.10311344966048898,0.875,312,-0.007452142857136001,0.847826086957,197,-0.08390174943526799,0.876712328767,300,-0.19474887890488002,0.841584158416,225,-0.2572615517693
CID006539470,0.826086956522,79,-0.067610302658272,0.8314606741570001,106,-0.08808312228026596,0.879120879121,328,-0.007278225035827,0.863636363636,251,-0.07964733933012298,0.8656716417910001,274,-0.27439756101039,0.78021978022,96,-0.2547547668804
CID044526922,0.8518518518520001,139,-0.04883375989315999,0.851485148515,166,-0.098541677777754,0.7741935483869999,18,-0.008569710664389,0.88,315,-0.074799991158883,0.777777777778,31,-0.23958772420047003,0.839622641509,216,-0.28396872950697005
CID044532712,0.887640449438,257,-0.048567756181888,0.838095238095,126,-0.105015250429088,0.8571428571430001,237,-0.008264847512034998,0.744680851064,46,-0.15365118802647704,0.825,115,-0.2423704158909,0.771428571429,86,-0.37425264385977
CID005311382,0.9,307,-0.04602985918974799,informer,informer,informer,0.8571428571430001,238,-0.007579120879114996,informer,informer,informer,0.880952380952,314,-0.20067517590160996,informer,informer,informer
CID046886665,0.9462365591399999,392,-0.03311612329572501,0.858490566038,195,-0.07535124471713399,0.844660194175,181,-0.005334822560393001,0.885714285714,330,-0.06567839151117698,0.8928571428569999,352,-0.15233289844834003,0.877192982456,341,-0.19811833952122
CID023648920,0.805970149254,49,-0.064432458017679,0.743902439024,15,-0.18889415965084597,0.865168539326,273,-0.008167997523177999,0.8488372093019999,201,-0.09079960498885806,0.8095238095239999,74,-0.23281637810645,0.865979381443,313,-0.35187289110835007
CID006539463,0.84375,111,-0.064727363916968,0.922222222222,389,-0.057394428474159015,0.8823529411759999,337,-0.007391544117658,0.8928571428569999,343,-0.06173647478926603,0.8688524590160001,279,-0.26160309375109997,0.8571428571430001,290,-0.19906741411311
CID006539528,0.8688524590160001,172,-0.050970236865632,0.8780487804880001,274,-0.08652206301842497,0.831168831169,125,-0.006958427165088999,0.871794871795,272,-0.07152771887963899,0.792452830189,46,-0.24871023466091996,0.862068965517,305,-0.23455315538367
CID024803786,0.831168831169,88,-0.07940504503548101,0.638554216867,10,-0.221996307815315,0.911764705882,389,-0.005931215842983002,0.8877551020409999,337,-0.07018085094858503,0.851351351351,201,-0.20771637312826996,0.8990825688070001,380,-0.32208355150723
CID011633551,0.7974683544300001,38,-0.05724653569385801,0.854368932039,185,-0.09650713899610301,0.8163265306119999,74,-0.009764294567228002,0.8484848484849999,198,-0.09191497861377804,0.448275862069,11,-0.4068879955470801,0.8317757009350001,192,-0.27989341064229
CID044397230,0.8823529411759999,229,-0.042323798064562004,0.875,266,-0.07876441463664598,0.910112359551,386,-0.005602602010649001,0.8414634146340001,176,-0.09014641818384597,0.854838709677,214,-0.20941639175224996,0.847826086957,251,-0.22767679530556995
CID010135552,0.8571428571430001,148,-0.048309983487093984,0.79347826087,44,-0.101824454402481,0.864583333333,268,-0.006637851731603999,0.885416666667,328,-0.071128193661743,0.830985915493,138,-0.22877921983769997,0.808080808081,140,-0.25503287575959
CID045271244,0.871794871795,189,-0.044317806028075,0.84375,143,-0.089364644362207,0.8989898989899999,373,-0.0059607480641910016,0.8369565217389999,157,-0.09281564620506903,0.7971014492749999,49,-0.22612292254369004,0.854368932039,279,-0.24428184992244004
CID045271243,0.8875,254,-0.039046930381602014,0.891089108911,319,-0.074118790136363,0.888888888889,354,-0.005864520202023002,0.786516853933,87,-0.11586812030850702,0.833333333333,144,-0.21495868278416003,0.833333333333,201,-0.25791649292144997
CID056683489,0.878504672897,212,-0.05105045758970701,0.846774193548,153,-0.10692456517422999,0.853658536585,222,-0.007983523044544001,0.747747747748,51,-0.17020766038078,0.872549019608,288,-0.22038648975520997,0.706896551724,43,-0.47283889843196997
CID010757558,0.7118644067800001,1,-0.063617061010545,0.887640449438,305,-0.07334329589596099,0.8850574712639999,342,-0.008466828515338,0.9080459770110001,379,-0.05170446643612196,0.775862068966,30,-0.26833594408986,0.8723404255320001,327,-0.19324509938624998
CID044532531,0.8850574712639999,244,-0.04883046807821702,0.834951456311,116,-0.10692350575589302,0.808080808081,49,-0.007923068280143003,0.7659574468089999,73,-0.13354828966530405,0.820512820513,104,-0.25421827970591004,0.801886792453,122,-0.35806177668067
CID000129723,0.80303030303,44,-0.043049267969325004,0.9263157894740001,393,-0.05642482257756696,0.837209302326,151,-0.008264292914426001,0.860465116279,235,-0.07885284742384199,0.825396825397,119,-0.20252351785922,0.876288659794,339,-0.19753193514734002
CID005329841,0.927083333333,383,-0.041555753461596,informer,informer,informer,0.8301886792450001,123,-0.006647816609499999,informer,informer,informer,0.898876404494,367,-0.20911218225794,informer,informer,informer
CID051357954,0.83908045977,99,-0.05120595839689401,0.841121495327,134,-0.10193765685950798,0.8155339805830001,69,-0.008467290676541,0.8679245283020001,260,-0.07826780398704197,0.8571428571430001,229,-0.23793648713683993,0.860869565217,303,-0.25086502727097
CID066561013,0.883720930233,239,-0.04607360525925001,0.844660194175,146,-0.09172866752059598,0.227272727273,2,-0.019229990939277998,0.8383838383840001,164,-0.08865724592976995,0.8026315789470001,59,-0.30654418403352995,0.875,337,-0.30318848495568995
CID025263085,0.8823529411759999,230,-0.07857545985518402,0.831683168317,109,-0.093625522718248,0.84,163,-0.008108181818198001,0.903846153846,367,-0.06225197578105801,0.860759493671,246,-0.21076441979720004,0.8317757009350001,193,-0.25255676553795
CID044525969,0.880952380952,218,-0.048986040460165,0.841584158416,137,-0.10818329626717299,0.85,204,-0.007049633699638,0.784946236559,85,-0.128249639849587,0.8875,333,-0.22114344504418004,0.772277227723,89,-0.36918698342245004
CID044336144,0.8928571428569999,278,-0.043209600679689014,0.862745098039,218,-0.08953179474550099,0.824742268041,100,-0.008539560772776001,0.8210526315790001,118,-0.11325591455446195,0.810810810811,76,-0.22290293910141998,0.817307692308,156,-0.3015266473152499
CID053467617,0.8488372093019999,129,-0.05665006053652102,0.8490566037739999,160,-0.098948158048318,0.518518518519,9,-0.014652698198703002,0.843137254902,179,-0.08974837094667298,0.83950617284,162,-0.26212841144661997,0.827272727273,175,-0.30909260365631996
CID025263102,0.904761904762,326,-0.07455679262257901,0.814432989691,68,-0.10406126335779001,0.858585858586,242,-0.006086136086130001,0.89,338,-0.06375716193013599,0.9125,386,-0.16673961983001,0.838095238095,210,-0.22539019725167
CID022609863,0.880952380952,219,-0.04976033420097501,0.852941176471,176,-0.08871828063878899,0.802083333333,41,-0.007316141084111002,0.822916666667,122,-0.10406709786912,0.8289473684209999,134,-0.23850321472671002,0.841121495327,223,-0.28277381568860005
CID011716589,0.761904761905,4,-0.05842635347629501,0.8522727272730001,173,-0.09633258336594597,0.8488372093019999,194,-0.008765865917029003,0.845238095238,184,-0.08758687341818001,0.21951219512200001,1,-0.49799239583532995,0.8,121,-0.27264516747427
CID053469634,0.8295454545450001,83,-0.055355309031656995,0.8545454545450001,186,-0.09248714915666198,0.541176470588,11,-0.014213312475888999,0.859813084112,229,-0.07933480392394501,0.79012345679,41,-0.28541515906296,0.8823529411759999,354,-0.26593676443205005
CID011220119,0.830769230769,86,-0.049772613022973006,0.887640449438,306,-0.07202442934049298,0.831325301205,127,-0.007976479196142,0.8953488372089999,349,-0.06007808099929502,0.816666666667,94,-0.22149218627135994,0.895833333333,376,-0.19350806966432998
CID001491157,0.833333333333,92,-0.05499158586604701,0.86170212766,210,-0.08212291093881999,0.894736842105,364,-0.008339826839834,0.9157894736839999,390,-0.05133492130247605,0.902777777778,370,-0.16886629923832003,0.86,300,-0.20534380053808998
CID024802788,0.840909090909,103,-0.08725996757464302,0.45679012345700004,4,-0.27446873717048,0.861111111111,256,-0.006947394739476,0.8365384615379999,154,-0.09258712973480202,0.858823529412,235,-0.23112297446793997,0.8421052631579999,228,-0.3993888979312
CID051357696,0.865168539326,167,-0.050607191744443995,0.862385321101,217,-0.08953728402664299,0.8155339805830001,70,-0.008234489200387,0.8571428571430001,225,-0.08369811872443096,0.8571428571430001,230,-0.26853371917092994,0.8303571428569999,189,-0.27131393341427
CID057400063,0.904761904762,327,-0.045148868344359,0.883495145631,297,-0.073710037184945,0.858585858586,243,-0.010630240630230001,0.766666666667,74,-0.13223163041640298,0.8987341772149999,366,-0.16971302569702001,0.859813084112,298,-0.24497102865775
CID057391365,0.9058823529410001,332,-0.06361856213967501,0.895238095238,334,-0.070284756677684,0.8367346938779999,146,-0.016505319504845004,0.782608695652,84,-0.124307209779044,0.886075949367,326,-0.18770421237641005,0.871559633028,323,-0.24556964046205004
CID000221158,0.915254237288,365,-0.032193902282127006,0.884615384615,302,-0.073516268819004,0.8961038961040001,367,-0.004197312635788,0.9078947368420001,375,-0.05283734229189097,0.88679245283,331,-0.13975397799386,0.919540229885,393,-0.16573711971163002
CID000309461,0.904761904762,328,-0.041069826677311995,0.8915662650599999,324,-0.07701160131914302,0.8157894736839999,71,-0.006640174379622001,0.886075949367,332,-0.06556796835817902,0.836363636364,154,-0.21613034909420997,0.887640449438,366,-0.21622073928715999
CID011959683,0.9375,388,-0.039646138535563,0.8738738738740001,259,-0.07331114016467298,0.828571428571,115,-0.006119642857151,0.8691588785050001,266,-0.07636330126388298,0.858823529412,236,-0.19212698991883,0.871794871795,324,-0.22705690039916998
CID009836405,informer,informer,informer,0.860465116279,205,-0.092116517335064,informer,informer,informer,0.83950617284,167,-0.089494986772264,informer,informer,informer,0.820224719101,162,-0.26203622471408
CID053467178,informer,informer,informer,0.862385321101,216,-0.08572724116607501,informer,informer,informer,0.834951456311,149,-0.092863093835533,informer,informer,informer,0.8508771929819999,262,-0.31390904543639
CID006539472,informer,informer,informer,0.9130434782610001,373,-0.06226544443228898,informer,informer,informer,0.883720930233,326,-0.06745229905030399,informer,informer,informer,0.8369565217389999,206,-0.21689792646723005
CID044526074,informer,informer,informer,0.858695652174,200,-0.09212798700312601,informer,informer,informer,0.8777777777779999,303,-0.07202068563253602,informer,informer,informer,0.808510638298,142,-0.280800784547
CID042618144,informer,informer,informer,0.847826086957,159,-0.096931875003592,informer,informer,informer,0.85393258427,211,-0.082948051770636,informer,informer,informer,0.84693877551,245,-0.24369988140741
CID024803787,informer,informer,informer,0.493670886076,7,-0.275237078178372,informer,informer,informer,0.872549019608,277,-0.076535512681932,informer,informer,informer,0.833333333333,200,-0.40401997151142
CID051354901,informer,informer,informer,0.862385321101,215,-0.08953728402664299,informer,informer,informer,0.8571428571430001,221,-0.08369811872443096,informer,informer,informer,0.8303571428569999,188,-0.27131393341427
CID044525930,informer,informer,informer,0.794117647059,45,-0.12236944572706102,informer,informer,informer,0.720430107527,15,-0.164032426995338,informer,informer,informer,0.659793814433,28,-0.45061869882114003
CID000003134,informer,informer,informer,0.9135802469140001,374,-0.057433304090672946,informer,informer,informer,0.9367088607590001,397,-0.039869618802110984,informer,informer,informer,0.944444444444,398,-0.13370194171768995
CID017754438,informer,informer,informer,0.8878504672900001,309,-0.074734446966883,informer,informer,informer,0.814432989691,109,-0.10197499433625301,informer,informer,informer,0.8545454545450001,280,-0.24683534431647
CID053245731,informer,informer,informer,0.8295454545450001,100,-0.10466198019062198,informer,informer,informer,0.923913043478,394,-0.04850628021773802,informer,informer,informer,0.877551020408,342,-0.20509039183287003
CID009826528,informer,informer,informer,0.8571428571430001,189,-0.08281048037986898,informer,informer,informer,0.909090909091,380,-0.06207900530118902,informer,informer,informer,0.8666666666670001,314,-0.21972089921388996
CID057401865,informer,informer,informer,0.911764705882,368,-0.05896000478871,informer,informer,informer,0.86170212766,236,-0.09063773633581301,informer,informer,informer,0.88679245283,365,-0.22076606714209
CID025263108,informer,informer,informer,0.7894736842110001,41,-0.10339732535001199,informer,informer,informer,0.90099009901,360,-0.060824563748471984,informer,informer,informer,0.803921568627,131,-0.24494861951360997
CID044532639,informer,informer,informer,0.853448275862,177,-0.08383706313897898,informer,informer,informer,0.8782608695649999,305,-0.07369956126107903,informer,informer,informer,0.852459016393,269,-0.25239231732695
CID044397011,informer,informer,informer,0.896551724138,339,-0.074187153063033,informer,informer,informer,0.835443037975,152,-0.09100380361539502,informer,informer,informer,0.8426966292129999,230,-0.23848063510785003
