molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw
6539451,0.918604651163,337,-0.08577194493181196,0.82,94,-0.493622372563045
6539453,0.83908045977,108,-0.149031725286037,0.735849056604,6,-0.673734213635193
6539466,0.894736842105,280,-0.09854906564768098,0.816666666667,108,-0.524812641537628
6539478,0.908163265306,319,-0.087989266814611,0.822580645161,83,-0.5122689650880901
6539482,0.904255319149,307,-0.09135160578613298,0.810344827586,90,-0.51810364102746
6539487,0.911764705882,326,-0.08483039627811402,0.85,148,-0.452232389992937
6539502,0.8723404255320001,218,-0.11075877500373695,0.8196721311480001,124,-0.543863577556574
6539521,0.918367346939,336,-0.07229033288019798,0.8387096774189999,204,-0.404925429611145
6539522,0.864583333333,191,-0.11848127852999904,0.728813559322,0,-0.566152252358485
6539567,0.777777777778,17,-0.18490097691508306,0.777777777778,30,-0.6378332513125411
6539574,0.833333333333,93,-0.13754278871562903,0.8217821782179999,212,-0.4978951620154432
6539584,0.81,52,-0.15565647475893596,0.7884615384620001,80,-0.5358464172862889
6539592,0.817204301075,62,-0.15247850919615102,0.8061224489800001,152,-0.5180001718355431
6539597,0.84375,127,-0.12909053068852702,0.7567567567569999,47,-0.653110881140839
6539598,0.8484848484849999,139,-0.13138441306329907,0.782051282051,63,-0.6023762146843691
6539599,0.851485148515,150,-0.131736737581625,0.839622641509,153,-0.529999395384838
6539600,0.84693877551,136,-0.13044502010193704,0.834951456311,118,-0.55588103222602
6539603,0.7978723404260001,30,-0.16267839141213894,0.787878787879,74,-0.5427314149849969
6539607,0.7954545454549999,27,-0.16520492742934503,0.784946236559,68,-0.5552054625994531
6539611,0.8383838383840001,107,-0.13690292893951594,0.8155339805830001,188,-0.5193256601043618
6539617,0.8404255319149999,117,-0.1327657369890491,0.714285714286,40,-0.6914988833248581
6539620,0.851063829787,149,-0.130400773343122,0.710144927536,41,-0.682448886200208
6539751,0.854166666667,157,-0.13197054183901596,0.83,236,-0.45659056546508503
6603857,0.87962962963,244,-0.114133040993047,0.867256637168,209,-0.462018854416407
70682205,0.810810810811,53,-0.15522295476016296,0.747747747748,38,-0.5553249592669929
70696859,0.8125,54,-0.153553791199518,0.771929824561,56,-0.562166675112298
766948,0.877551020408,234,-0.11591302909778897,0.877551020408,251,-0.37332312162854697
9604911,0.844660194175,131,-0.140452940700671,0.8356164383560001,186,-0.5741413810981788
9604912,0.8666666666670001,197,-0.12407848837186694,0.819444444444,132,-0.5561324108435389
9604915,0.865384615385,193,-0.12349842575749802,0.849315068493,222,-0.509806263468248
9604922,0.80198019802,40,-0.16959202217557004,0.80198019802,139,-0.6197617881032491
9604926,0.872727272727,223,-0.11470053613466599,0.858695652174,189,-0.4704722526936831
9604940,0.84,113,-0.14478183303620204,0.828571428571,156,-0.5948067143753301
