molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw
56667992,,,-0.015496915478528996,0.886597938144,326,-0.098164492682224
56667993,,,-0.013813729478499997,0.865979381443,278,-0.09876697098879297
56681565,,,-0.015974896298459,0.9009009009010001,317,-0.088873176486348
57390087,,,-0.019883372686312,0.8518518518520001,220,-0.12143792877532096
57391091,,,-0.016284803396792,0.78640776699,72,-0.16479571872921
57391092,,,-0.020742484337504002,0.788990825688,74,-0.16356436797718898
57391093,,,-0.022260130526571005,0.84347826087,186,-0.13380034196517498
57391094,,,-0.023602229647432995,0.868421052632,241,-0.11990390633686501
57391095,,,-0.022141540659349996,0.8677685950409999,235,-0.11877380909548105
57391096,,,-0.020883724489479,informer,informer,informer
57391097,,,-0.017530772162299,0.821138211382,97,-0.14969841886663593
57391875,,,-0.012957679472593998,0.409638554217,5,-0.23414876960976397
57392873,,,-0.019539676214775994,0.752941176471,56,-0.18427271677109297
57393604,,,-0.017891284735181,0.865168539326,268,-0.11522921387122896
57394599,,,-0.021379155666870004,0.8738738738740001,247,-0.11930296183571099
57394600,,,-0.012943143951743,0.8369565217389999,162,-0.12875966680833
57394601,,,-0.021052591663696996,0.8688524590160001,223,-0.12090650379895397
57394602,,,-0.024989356338769003,0.798165137615,86,-0.15581532341530901
57395310,,,-0.014804955620302996,0.8365384615379999,158,-0.13947892646818305
57395317,,,-0.020919901285648,0.8362068965520001,156,-0.13801326634057598
57396350,,,-0.022015594602180003,0.8545454545450001,179,-0.13204689005385292
57396351,,,-0.021408652281115,0.8738738738740001,249,-0.118170309026157
57396352,,,-0.022721624897353,0.844660194175,121,-0.131048795342371
57396353,,,-0.017896547659719,informer,informer,informer
57398144,,,-0.015843377558063004,0.7731958762890001,64,-0.17164186678447696
57398145,,,-0.015825034838641,0.747474747475,54,-0.17889619079827304
57398146,,,-0.017565681512208997,0.689655172414,31,-0.19511787932402402
57398147,,,-0.021437180888263997,0.8571428571430001,189,-0.13145520436197897
57398148,,,-0.018938393029075996,0.8125,104,-0.164735576782473
57398149,,,-0.020941941431747997,0.756097560976,58,-0.17941322187755301
57398150,,,-0.012609661999859996,0.722772277228,39,-0.136543778063191
57398151,,,-0.022871996434542997,0.8677685950409999,219,-0.12110457489220702
57398152,,,-0.020444983436475998,0.8688524590160001,225,-0.12299208662296998
57398153,,,-0.021309193309412004,0.8549618320610001,163,-0.12221181630186095
57398154,,,-0.019177947235056995,0.8695652173909999,243,-0.13300886680625704
57398861,,,-0.019690506242648002,0.841584158416,133,-0.13561702092154299
57398866,,,-0.016614960860016,0.8842105263160001,291,-0.10756584789723196
57398867,,,-0.015103742453087994,0.885416666667,316,-0.102842115394701
57399799,,,-0.022497260601599997,0.8545454545450001,155,-0.133014615199396
57399800,,,-0.018899970494406,0.848214285714,210,-0.12422182110147198
57399801,,,-0.013839288051168,0.9130434782610001,339,-0.09451519064955693
57399802,,,-0.013545584195337,0.847826086957,208,-0.11682222218284896
57399803,,,-0.016160273032247006,0.862745098039,193,-0.09433823719960698
57399804,,,-0.016921419918699998,0.864583333333,205,-0.10463531381127904
57399805,,,-0.015608622998984002,0.8679245283020001,273,-0.11769937562575798
57400541,,,-0.019674830743381992,0.8043478260870001,75,-0.15849495800256896
57400542,,,-0.015183752833650995,0.911764705882,335,-0.07598988955100702
57400544,,,-0.012990712144402002,0.8414634146340001,178,-0.12639721705042994
57400545,,,-0.019646280865781997,0.813186813187,106,-0.14428443544472697
57401572,,,-0.021731547616825997,0.8407079646019999,107,-0.13248132523105796
57401573,,,-0.013644430028902001,0.714285714286,37,-0.136133233770131
57401574,,,-0.016835945923913995,0.846153846154,206,-0.131998390441251
57401575,,,-0.018476847804767,0.8691588785050001,286,-0.10990755092639398
57403316,,,-0.016027269217763995,0.8181818181820001,112,-0.15212754502623296
57403317,,,-0.024074685122555,0.853448275862,149,-0.132262946925205
57403318,,,-0.018909051881923003,0.839622641509,105,-0.130725494721293
57403319,,,-0.019144600554464996,0.8584070796459999,244,-0.11895871592351802
57403320,,,-0.016017463762293002,0.886363636364,320,-0.08835135904979298
5793317,,,-0.011046365449877003,0.8901098901100001,330,-0.102249649346715
579429,,,-0.029048955090729994,0.911764705882,337,-0.068287590216913
599038,,,-0.013236805332896995,0.61038961039,17,-0.190448443013226
6518526,,,-0.016275770618306,0.867346938776,275,-0.136679237050991
6539046,,,-0.014184406594136995,0.9,321,-0.09778492866418198
6539049,,,-0.012710719447174999,0.878787878788,308,-0.10470235220941697
6539056,,,-0.012100648694654,0.9181818181820001,347,-0.09120663657786895
6539075,,,-0.012084138596686,0.905263157895,344,-0.085203792807012
6539081,,,-0.016088127729883002,0.8938053097349999,301,-0.09832280269874599
6539085,,,-0.014257390211970002,0.888888888889,328,-0.103900365009545
6539086,,,-0.014961443539943005,0.8691588785050001,288,-0.11784551213293398
6539087,,,-0.016630066437890997,0.894230769231,327,-0.10514100802554402
6539089,,,-0.015539028023313,0.894230769231,309,-0.10566732512390105
6539093,,,-0.011427464374602993,0.893617021277,334,-0.10075090753751297
6539097,,,-0.011821699679407001,0.902173913043,340,-0.09716406511801598
6539099,,,-0.012188110129500994,0.903225806452,342,-0.09342183701129897
6539107,,,-0.012610273680243998,informer,informer,informer
6539108,,,-0.012629504342806994,informer,informer,informer
6539364,,,-0.011700415226403,0.44776119403000003,4,-0.346342999559229
6539369,,,-0.011126221353176995,0.426470588235,0,-0.351299929274538
6539382,,,-0.015235554456889002,0.53164556962,12,-0.308291446679461
6539385,,,-0.015343580391491004,0.538461538462,16,-0.31058286289691006
6539390,,,-0.014669571415564998,0.583333333333,28,-0.294916824179632
6539397,,,-0.015011900016524,0.5324675324679999,14,-0.29680057600484
6539409,,,-0.013473639890589,0.607142857143,32,-0.254486344622266
6539411,,,-0.01585316808139,0.595238095238,30,-0.275884449131357
6539412,,,-0.015058514263259,0.614457831325,34,-0.265858532661792
6539413,,,-0.015647135332021,0.542168674699,18,-0.294207720681342
6539414,,,-0.013093203242038002,0.616279069767,36,-0.264894036958212
6539417,,,-0.014508769822696001,0.58024691358,24,-0.26500493357399496
6539418,,,-0.013204838092471,0.5714285714289999,22,-0.27096133012330903
6539422,,,-0.012511546189940999,0.581395348837,26,-0.26469776028005704
6539424,,,-0.012182848778189998,0.6625,42,-0.22683331294927403
6539430,,,-0.014813734111319997,0.662790697674,44,-0.23059670202893695
6539439,,,-0.012849416747707001,0.655555555556,40,-0.226574460529526
6539440,,,-0.014693974583877,0.717647058824,50,-0.20285697033689495
